Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
SRX7633563	27166646	7708157	5967	8066650	0	0	0	0	0	0	0	0	0	10885274	497154	3444	28.373605633908586	27166646.0	19099996.0	70.31	8066650.0	29.69	SRX7633563_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	27166646.0	0.0	20-150	50.0	15.806085884920645	147.60654082951572	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	27179436	9080627	27179436	4076915400	9515038	4023820585	1.3023281032517868			0.5241	0.0131	0.4629
SRX7633564	26445569	10650456	928	546861	0	0	0	0	0	0	0	0	0	14684260	558554	4510	40.27312099051451	26445569.0	25898708.0	97.93	546861.0	2.07	SRX7633564_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26445569.0	0.0	20-150	51.0	16.829884559701977	147.4755554323675	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	26457624	8838371	26457624	3968643600	13678191	3913321609	1.3939773024718067			0.546	0.0103	0.4437
SRX7633565	30988707	13003258	1421	603894	0	0	0	0	0	0	0	0	0	16655582	717295	7257	41.96127963648177	30988707.0	30384813.0	98.05	603894.0	1.95	SRX7633565_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30988707.0	0.0	20-150	50.0	16.107710687040967	147.40208854148062	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	31020252	10547369	31020252	4653037800	16865208	4583576363	1.4928190998147488			0.5292	0.0121	0.4587
SRX7633573	21925756	8867668	46119	391603	0	0	0	0	0	0	0	0	0	12265831	350212	4323	40.44406952261988	21925756.0	21534153.0	98.21	391603.0	1.79	SRX7633573_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	21925756.0	0.0	20-150	50.0	15.069740235713178	147.06965967330842	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	21950668	7521536	21950668	3292600200	10750728	3235493645	1.734390801531264			0.5399	0.0088	0.4513
SRX7633574	24904002	10223125	17889	507932	0	0	0	0	0	0	0	0	0	13592501	558597	3958	41.05012921216438	24904002.0	24396070.0	97.96	507932.0	2.04	SRX7633574_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24904002.0	0.0	20-150	50.0	16.325477339085502	147.19990618375311	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	24914156	8589022	24914156	3737123400	12277958	3678478045	1.5692646113853237			0.523	0.0103	0.4667
SRX7633575	17896604	7183190	59935	328683	0	0	0	0	0	0	0	0	0	9936977	385145	2674	40.13716792303165	17896604.0	17567921.0	98.16	328683.0	1.84	SRX7633575_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17896604.0	0.0	20-150	49.0	16.70900713473075	146.89578464160016	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	17901866	6249498	17901866	2685279900	7728368	2637891554	1.764745120238676			0.537	0.0112	0.4518
SRX7633576	24479361	9954672	31847	497936	0	0	0	0	0	0	0	0	0	13438347	552670	3889	40.66557129493699	24479361.0	23981425.0	97.97	497936.0	2.03	SRX7633576_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24479361.0	0.0	20-150	49.0	15.222339979735134	147.20849000102575	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	24490098	8321866	24490098	3673514700	13062002	3615939585	1.567303242314506			0.5494	0.0099	0.4407
SRX7633577	24412383	9578727	165111	628344	0	0	0	0	0	0	0	0	0	13512913	523220	4068	39.2371650076111	24412383.0	23784039.0	97.43	628344.0	2.57	SRX7633577_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24412383.0	0.0	20-150	50.0	16.262823099248973	144.78246363740894	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	24457132	9771504	24457132	3668569800	13929344	3545775994	3.3471846712579927			0.5058	0.0112	0.483
SRX7633578	36125137	12022976	4818	8147364	0	0	0	0	0	0	0	0	0	15374419	571127	4433	33.28146824744222	36125137.0	27977773.0	77.45	8147364.0	22.55	SRX7633578_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36125137.0	0.0	20-150	51.0	15.002542554055342	147.82009369265506	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	36140424	11977262	36140424	5421063600	11562733	5358510169	1.1538959070688637			0.5271	0.0081	0.4648
SRX7633579	25550152	10220633	52530	609683	0	0	0	0	0	0	0	0	0	14162974	500146	4186	40.00223951700953	25550152.0	24940469.0	97.61	609683.0	2.39	SRX7633579_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25550152.0	0.0	20-150	51.0	16.396317862969845	146.56973195306236	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	25569090	9170828	25569090	3835363500	12556535	3757219458	2.037461168934835			0.5266	0.0088	0.4647
SRX7633580	24940277	10146467	25337	655035	0	0	0	0	0	0	0	0	0	13622345	486758	4335	40.68305656749522	24940277.0	24285242.0	97.37	655035.0	2.63	SRX7633580_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	24940277.0	0.0	20-150	51.0	17.164361353416975	147.0687174003721	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	24952996	8691176	24952996	3742949400	12220836	3680306232	1.6736311743888388			0.5132	0.0097	0.4771
SRX7656012	7929760	3873362	3079795	98648	0	0	0	0	0	0	0	0	0	730634	145173	2148	48.84589193115554	7929760.0	7831112.0	98.76	98648.0	1.24	SRX7656012_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7929760.0	0.0	20-100	52.0	16.587291195875327	99.16029640241318	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	7932049	2261435	7932049	793204900	217028	788151007	0.6371484845845001			0.6134	0.0133	0.3733
SRX7656013	6663575	3409596	2513508	82550	0	0	0	0	0	0	0	0	0	534693	121479	1749	51.16766900650177	6663575.0	6581025.0	98.76	82550.0	1.24	SRX7656013_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6663575.0	0.0	20-100	52.0	17.365926815043245	99.16768341318286	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	6674958	1907112	6674958	667495800	347500	662351785	0.7706438003055599			0.6026	0.008	0.3893
SRX7656014	8315755	4214478	3169702	100966	0	0	0	0	0	0	0	0	0	670625	157758	2226	50.68064174569837	8315755.0	8214789.0	98.79	100966.0	1.21	SRX7656014_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8315755.0	0.0	20-100	52.0	15.81833861691218	99.16367521650167	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8323588	2383270	8323588	832358800	304769	826549353	0.6979498504731373			0.6054	0.0094	0.3853
SRX7656015	9154012	3085941	5162917	80850	0	0	0	0	0	0	0	0	0	713638	108906	1760	33.711349733865326	9154012.0	9073162.0	99.12	80850.0	0.88	SRX7656015_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9154012.0	0.0	20-100	53.0	12.4351629126625	98.77681261505884	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	9173260	2728544	9173260	917326000	499063	906323511	1.1994088252158994			0.6451	0.0095	0.3454
SRX7656016	9708861	4606445	4165936	82020	0	0	0	0	0	0	0	0	0	681931	169927	2602	47.44578174515013	9708861.0	9626841.0	99.16	82020.0	0.84	SRX7656016_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9708861.0	0.0	20-100	53.0	14.787349326369675	99.01100942736744	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	9719713	2834840	9719713	971971300	341972	963542418	0.8671945354765105			0.6204	0.0101	0.3695
SRX7656017	9004612	3862712	4384160	76838	0	0	0	0	0	0	0	0	0	542498	136316	2088	42.89703987245648	9004612.0	8927774.0	99.15	76838.0	0.85	SRX7656017_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9004612.0	0.0	20-100	53.0	14.5473015812308	98.95337766913222	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	9017420	2621362	9017420	901742000	375624	893103599	0.957968132791863			0.636	0.0097	0.3543
SRX7656018	8504361	4084836	3662076	62633	0	0	0	0	0	0	0	0	0	548206	144355	2255	48.03225074758703	8504361.0	8441728.0	99.26	62633.0	0.74	SRX7656018_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8504361.0	0.0	20-100	53.0	16.017659962448906	99.06089781466238	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8539751	2472034	8539751	853975100	741756	844400792	1.1211460380987688			0.625	0.0109	0.3641
SRX7656019	8438939	3226966	4344961	68354	0	0	0	0	0	0	0	0	0	684262	112473	1923	38.23900137209192	8438939.0	8370585.0	99.19	68354.0	0.81	SRX7656019_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8438939.0	0.0	20-100	53.0	13.589872360411318	99.1232938169123	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8467921	2401460	8467921	846792100	626747	838405327	0.9904170102673372			0.6328	0.0081	0.359
SRX7656020	8276482	3675075	3895998	58997	0	0	0	0	0	0	0	0	0	510987	133533	1892	44.4038300330986	8276482.0	8217485.0	99.29	58997.0	0.71	SRX7656020_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8276482.0	0.0	20-100	53.0	14.796369309298305	99.00686185265673	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8307093	2396782	8307093	830709300	660803	821311517	1.1312962308234662			0.6375	0.0091	0.3534
SRX7656021	6560870	3416464	2508678	52757	0	0	0	0	0	0	0	0	0	460485	120611	1875	52.073337834768864	6560870.0	6508113.0	99.2	52757.0	0.8	SRX7656021_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6560870.0	0.0	20-100	53.0	17.69159815298384	99.05873916111736	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	6596931	1932496	6596931	659693100	729107	651431797	1.2522948928827664			0.6108	0.0094	0.3799
SRX7656022	4965130	2375394	2098930	41445	0	0	0	0	0	0	0	0	0	362490	85561	1310	47.84152680795871	4965130.0	4923685.0	99.17	41445.0	0.83	SRX7656022_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4965130.0	0.0	20-100	53.0	18.90464557115612	98.98082104597462	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	5000870	1475149	5000870	500087000	702505	492602542	1.496631186173606			0.6127	0.0086	0.3787
SRX7656023	6870860	3171415	3098213	57669	0	0	0	0	0	0	0	0	0	427083	114820	1660	46.157467915224586	6870860.0	6813191.0	99.16	57669.0	0.84	SRX7656023_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6870860.0	0.0	20-100	53.0	16.797998360599294	98.9116375533776	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	6932206	2070463	6932206	693220600	1160600	681199369	1.734113354392527			0.6279	0.0096	0.3625
SRX7656024	8755443	3211296	4751295	68712	0	0	0	0	0	0	0	0	0	605883	116398	1859	36.6777100827451	8755443.0	8686731.0	99.22	68712.0	0.78	SRX7656024_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8755443.0	0.0	20-100	53.0	13.81108333291459	99.0164627877767	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8789394	2507004	8789394	878939400	730458	868917118	1.140269966279814			0.6271	0.009	0.3639
SRX7656025	9838104	3921095	5157036	94437	0	0	0	0	0	0	0	0	0	523304	139789	2443	39.856206033195015	9838104.0	9743667.0	99.04	94437.0	0.96	SRX7656025_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9838104.0	0.0	20-100	53.0	15.045147470210768	98.908728958344	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	9927153	2897828	9927153	992715300	1907968	975313642	1.752935408570816			0.641	0.0111	0.3479
SRX7656026	6473746	1866202	4127289	50606	0	0	0	0	0	0	0	0	0	359368	69207	1074	28.827235421346465	6473746.0	6423140.0	99.22	50606.0	0.78	SRX7656026_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6473746.0	0.0	20-100	53.0	12.96998900914943	98.8263555598258	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	6507903	1924629	6507903	650790300	687434	641247041	1.4664107624222429			0.6641	0.0098	0.326
SRX7656027	7904308	3775510	3280094	96790	0	0	0	0	0	0	0	0	0	617515	132466	1933	47.76521866303793	7904308.0	7807518.0	98.78	96790.0	1.22	SRX7656027_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7904308.0	0.0	20-100	53.0	15.22896812638003	99.22482752443352	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	7906288	2224865	7906288	790628800	196336	786119675	0.5703213695225875			0.617	0.008	0.375
SRX7656028	7798902	3780513	3076838	93527	0	0	0	0	0	0	0	0	0	709858	136181	1985	48.47493916451316	7798902.0	7705375.0	98.8	93527.0	1.2	SRX7656028_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7798902.0	0.0	20-100	52.0	15.760806394553793	99.20846703805228	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	7803107	2189481	7803107	780310700	246917	775504139	0.6159804037032941			0.6164	0.0118	0.3717
SRX7656029	7951373	3783228	3263530	94998	0	0	0	0	0	0	0	0	0	675942	131848	1827	47.57955638604805	7951373.0	7856375.0	98.81	94998.0	1.19	SRX7656029_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7951373.0	0.0	20-100	53.0	14.395728443384533	99.15079773015302	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	7957727	2249949	7957727	795772700	268678	790212236	0.6987502838436151			0.6189	0.0078	0.3734
SRX7656030	8504575	4091152	3432159	109565	0	0	0	0	0	0	0	0	0	727814	141741	2144	48.105308025386336	8504575.0	8395010.0	98.71	109565.0	1.29	SRX7656030_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8504575.0	0.0	20-100	53.0	14.854271008215983	99.23875772745846	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8508742	2402177	8508742	850874200	232616	845934327	0.5805644359647995			0.6192	0.0082	0.3726
SRX7656031	9473873	4670120	3741226	128026	0	0	0	0	0	0	0	0	0	770307	161721	2473	49.29472877671044	9473873.0	9345847.0	98.65	128026.0	1.35	SRX7656031_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9473873.0	0.0	20-100	53.0	14.277919524087066	99.25301067472616	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	9476562	2670264	9476562	947656200	232595	942492343	0.5449082694757866			0.6145	0.0073	0.3782
SRX7656032	8141309	3942656	3261373	101687	0	0	0	0	0	0	0	0	0	694741	138903	1949	48.42778968345263	8141309.0	8039622.0	98.75	101687.0	1.25	SRX7656032_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8141309.0	0.0	20-100	52.0	14.895339309836398	99.20289575054822	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8154970	2308178	8154970	815497000	384732	809508956	0.7342815485526005			0.6154	0.0079	0.3767
SRX7656033	8427200	4141654	3310865	102695	0	0	0	0	0	0	0	0	0	720785	149071	2130	49.14626447693184	8427200.0	8324505.0	98.78	102695.0	1.22	SRX7656033_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8427200.0	0.0	20-100	53.0	14.60854100908885	99.20131787545093	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8428980	2380780	8428980	842898000	191723	837926657	0.589791766026257			0.6118	0.0079	0.3803
SRX7656034	8109120	3993742	3232619	101225	0	0	0	0	0	0	0	0	0	637992	141510	2032	49.25000493271773	8109120.0	8007895.0	98.75	101225.0	1.25	SRX7656034_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8109120.0	0.0	20-100	53.0	14.776481793688768	99.2099808610552	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8110437	2289883	8110437	811043700	187724	806369546	0.5763134588185569			0.6165	0.0077	0.3758
SRX7656035	8003769	3650272	3450366	102481	0	0	0	0	0	0	0	0	0	669555	129171	1924	45.606913442904215	8003769.0	7901288.0	98.72	102481.0	1.28	SRX7656035_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8003769.0	0.0	20-100	53.0	14.526211654088778	99.22061943566835	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8004949	2246953	8004949	800494900	183290	795963682	0.5660520760344632			0.6229	0.0087	0.3684
SRX7656036	8058705	3383160	3842167	101473	0	0	0	0	0	0	0	0	0	607047	123129	1729	41.98143498241963	8058705.0	7957232.0	98.74	101473.0	1.26	SRX7656036_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8058705.0	0.0	20-100	53.0	13.80779312579974	99.08246573115656	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8090754	2332303	8090754	809075400	757789	800339126	1.0797849001465127			0.6322	0.0079	0.3599
SRX7656037	8160406	4108770	3081240	98512	0	0	0	0	0	0	0	0	0	722574	147223	2087	50.35006836669646	8160406.0	8061894.0	98.79	98512.0	1.21	SRX7656037_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8160406.0	0.0	20-100	52.0	15.33399035835126	99.15982636158054	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8193278	2348248	8193278	819327800	713929	811071346	1.0077107111463812			0.6107	0.0093	0.38
SRX7656038	7266010	3300347	3115822	92718	0	0	0	0	0	0	0	0	0	639924	115525	1674	45.42172388972765	7266010.0	7173292.0	98.72	92718.0	1.28	SRX7656038_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7266010.0	0.0	20-100	53.0	14.816247198156674	99.03797682634624	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	7309328	2127227	7309328	730932800	890035	721290598	1.3191639505027002			0.6229	0.0089	0.3682
SRX7656039	5178591	2381341	2166046	38939	0	0	0	0	0	0	0	0	0	497746	93346	1173	45.98434207296927	5178591.0	5139652.0	99.25	38939.0	0.75	SRX7656039_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5178591.0	0.0	20-100	52.0	14.218961128361418	98.77760804048825	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	5189037	1540155	5189037	518903700	284332	512739474	1.1879325585845697			0.6194	0.0087	0.3719
SRX7656040	5901023	2776618	2386327	42465	0	0	0	0	0	0	0	0	0	587165	107056	1392	47.053163493855216	5901023.0	5858558.0	99.28	42465.0	0.72	SRX7656040_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5901023.0	0.0	20-100	52.0	13.569913738685804	98.82085801055172	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	5904011	1729264	5904011	590401100	152415	584510899	0.997660912217135			0.6169	0.0106	0.3725
SRX7656041	6460088	2969735	2677462	54250	0	0	0	0	0	0	0	0	0	639542	117638	1461	45.97050380737848	6460088.0	6405838.0	99.16	54250.0	0.84	SRX7656041_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6460088.0	0.0	20-100	52.0	13.61730203157262	98.45527243591728	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	6498802	2014126	6498802	649880200	867402	637564435	1.895082355178693			0.6246	0.0123	0.3631
SRX7656042	9676284	2309273	6226130	74387	0	0	0	0	0	0	0	0	0	975398	89988	1108	23.86528754220112	9676284.0	9601897.0	99.23	74387.0	0.77	SRX7656042_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9676284.0	0.0	20-100	53.0	9.298977720183116	98.93407799936422	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	9719329	2730965	9719329	971932900	905204	959476533	1.2816077118080886			0.6631	0.0088	0.3281
SRX7656043	7402520	1835810	4752756	54771	0	0	0	0	0	0	0	0	0	688117	70213	853	24.799797906658814	7402520.0	7347749.0	99.26	54771.0	0.74	SRX7656043_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7402520.0	0.0	20-100	53.0	10.48060049396872	98.9287075212225	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	7409554	2074773	7409554	740955400	256108	733981564	0.9411951110687634			0.6717	0.0088	0.3194
SRX7656044	7678811	2473366	4248214	61329	0	0	0	0	0	0	0	0	0	803702	91047	1153	32.2102731790117	7678811.0	7617482.0	99.2	61329.0	0.8	SRX7656044_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7678811.0	0.0	20-100	53.0	11.868487815230312	99.16689237435328	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	7686246	2135845	7686246	768624600	267173	763211479	0.7042607015180102			0.631	0.006	0.363
SRX7656045	9795102	2932673	5570822	78013	0	0	0	0	0	0	0	0	0	1106217	105940	1437	29.94019868297441	9795102.0	9717089.0	99.2	78013.0	0.8	SRX7656045_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9795102.0	0.0	20-100	53.0	10.187946943029798	99.07725432568236	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	9805511	2768322	9805511	980551100	338041	972689725	0.8017302718848615			0.6432	0.0086	0.3482
SRX7656046	7937868	2041940	5047860	77141	0	0	0	0	0	0	0	0	0	698990	70899	1038	25.724035723446143	7937868.0	7860727.0	99.03	77141.0	0.97	SRX7656046_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7937868.0	0.0	20-100	53.0	11.192308371164197	99.07726079597192	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	8019143	2283790	8019143	801914300	1513991	788235305	1.7057926264689385			0.6457	0.0083	0.346
SRX7656047	7793899	1952162	4972865	70060	0	0	0	0	0	0	0	0	0	729538	68334	940	25.047309440371247	7793899.0	7723839.0	99.1	70060.0	0.9	SRX7656047_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7793899.0	0.0	20-100	53.0	11.025424412158486	99.14940339873534	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	7870455	2231817	7870455	787045500	1456897	774508680	1.59289647167794			0.6448	0.0054	0.3498
SRX7656048	9900974	2607472	5789058	81787	0	0	0	0	0	0	0	0	0	1326151	95273	1233	26.33551002153929	9900974.0	9819187.0	99.17	81787.0	0.83	SRX7656048_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9900974.0	0.0	20-100	53.0	9.729364387353066	99.0859826518078	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	9936946	2752054	9936946	993694600	793872	983256836	1.050399589572088			0.6366	0.0071	0.3563
SRX7656049	9197199	2847582	5130148	81115	0	0	0	0	0	0	0	0	0	1032417	104487	1450	30.96140466244125	9197199.0	9116084.0	99.12	81115.0	0.88	SRX7656049_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9197199.0	0.0	20-100	53.0	11.213466722581586	99.10977896640053	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	9243487	2594128	9243487	924348700	979019	913590142	1.163906867613921			0.6426	0.0085	0.3489
SRX7656050	8063322	2427454	4569649	59644	0	0	0	0	0	0	0	0	0	913202	92125	1248	30.10488729087093	8063322.0	8003678.0	99.26	59644.0	0.74	SRX7656050_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8063322.0	0.0	20-100	53.0	12.015014370340298	99.1543202665105	pass	pass		pass	fail	warn	pass	warn	fail	fail	pass	2.6	8083421	2261950	8083421	808342100	497482	801326133	0.8679452672327719			0.6408	0.0097	0.3495
SRX7656051	7763320	2244614	4524661	70381	0	0	0	0	0	0	0	0	0	836506	86098	1060	28.91306812034027	7763320.0	7692939.0	99.09	70381.0	0.91	SRX7656051_trimmed.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7763320.0	0.0	20-100	53.0	11.220733764486072	99.1137750343925	pass	pass		pass	fail	warn	pass	warn	fail	warn	pass	2.6	7773172	2147477	7773172	777317200	313975	771194340	0.787691305428466			0.626	0.0072	0.3668
