,cond1,cond2,n_dima,n_deg,exp_var_dimas,exp_var_all
5091,ros_tale:1_1_750pq,ros_tale:3_1_750pq,29,632,0.33155014929376925,0.8192689203715742
5092,pcoli:CNTF_belt,pcoli:WT,8,210,0.14628595674076406,0.7669365818322138
5093,ros_tale:9_77_0pq,ros_tale:19_91_750pq,0,835,0.0,
5094,ros_tale:1_3_250pq,ros_tale:3_1_750pq,45,807,0.4967891195228211,0.8254884006436792
5095,pcoli:rnPNMT,pcoli:WT,25,557,0.39458926381021064,0.7740965165430151
5096,DDB2:PD-005_del-phoB_Batch_6h,DDB2:PD-003_del-phoB_Fed-batch_21h,47,597,0.46138229728595637,0.7318289519978893
5097,DDB2:PD-005_BW25113_Batch_6h,DDB2:PD-005_del-phoB_Fed-batch_15h,41,566,0.4183363474635705,0.7164097367249708
5098,ytf2:yfeC_glc,ytf2:ynfL_glc,0,21,0.0,0.7277602541749547
5099,quinone:glu_ale4,quinone:menFubiC_ale4,25,559,0.5188878134733537,0.8020256146662534
5100,ros_tale:1_2_250pq,ros_tale:2_1_0pq,35,618,0.30138684354202405,0.8226701006196963
5101,ros_tale:9_77_250pq,ros_tale:14_27_0pq,0,884,0.0,
5102,ros_tale:29_119_0pq,ros_tale:ALE4_0pq,0,1045,0.0,
5103,pcoli:osTDC_L360V,pcoli:WT,19,346,0.3393610676505916,0.7659220782923954
5104,ros_tale:1_0_750pq,ros_tale:1_1_0pq,20,347,0.19862026471172156,0.8222713492532722
5105,ros_tale:14_27_0pq,ros_tale:18_24_250pq,0,981,0.0,
5106,hot_tale:hot_ale3_44c,hot_tale:hot_ale8_44c,2,121,0.032401886869747654,0.7590527970525721
5107,tcs:wt_LiAcet,tcs:wt_zncl2,59,852,0.6010634225450213,0.8908605726396329
5108,hot_tale:hot_ale3_mid_44c,hot_tale:hot_ale9_mid_37c,27,364,0.3808885705055447,0.8106869664693757
5109,tcs:wt_01-kcl,tcs:wt_115-kcl,24,337,0.39278724936658316,0.8741231243710081
5110,ros_tale:7_103_0pq,ros_tale:13_87_0pq,0,427,0.0,
5111,pcoli:btASMT,pcoli:osTDC_K374Q,0,6,0.0,0.7705152369435254
5112,pcoli:ccCOMT,pcoli:osTDC_K374Q,1,54,0.12300133909123256,0.7698233795191818
5113,DDB2:PD-003_BW25113_Fed-batch_6h,DDB2:PD-005_BW25113_Fed-batch_15h,6,84,0.13376909207562804,0.7620669774320282
5114,abx_media:m9_trisulf,abx_media:camhb_trisulf,48,974,0.4603667536095226,0.8265493407933251
5115,DDB3:PD-009_del-luxS_Batch_6h,DDB3:PD-005_BW25113_Batch_6h,0,7,0.0,0.6033167450257293
5116,acid_tale:acid_ale2_pH7,acid_tale:low_Mg_ale_pH5,8,186,0.2440483418035,0.7619222051729587
5117,hot_tale:hot_ale3_44c,hot_tale:hot_ale9_mid_37c,14,264,0.26292262022295865,0.8080139101650897
5118,hot_tale:hot_ale3_44c,hot_tale:hot_ale16_44c,2,136,0.02419116477543881,0.737172541845003
5119,DDB2:PD-004_del-basS_Batch_6h,DDB2:PD-004_del-qseC_Fed-batch_15h,37,532,0.4089469360237856,0.7393234422679891
5120,tcs:wt_01-kcl,tcs:wt_etoh,79,1504,0.6621849370585011,0.8911121555468742
5121,ros_tale:14_27_250pq,ros_tale:14_27_750pq,0,962,0.0,
5122,pcoli:bpTDC,pcoli:ocAANAT,2,70,0.11016714836636465,0.7715001956296056
5123,hot_tale:42c_ale3_44c,hot_tale:hot_ale3_44c,9,201,0.09648175707353945,0.7286228295275972
5124,DDB2:PD-005_del-qseF_Batch_6h,DDB2:PD-005_del-qseF_Fed-batch_15h,36,464,0.38574650329462234,0.738108219050875
5125,DDB2:PD-005_BW25113_Batch_6h,DDB2:PD-003_del-qseF_Fed-batch_6h,37,526,0.41985205216731414,0.744794442031993
5126,tcs:wt_etoh,tcs:wt_zncl2,44,1079,0.41369875444455295,0.899826829078243
5127,cck_pts:gmos_delptsHIcrr,cck_pts:pts_ale3,45,792,0.4793544458852951,0.8461648148200589
5128,ros_tale:13_87_250pq,ros_tale:19_91_250pq,0,272,0.0,
5129,quinone:menF_ale6,quinone:menF_ale8,1,146,0.005464026730191418,0.8044747372905001
5130,pcoli:hsTPH_N158trunc,pcoli:rnCOMT_sol,17,349,0.2801190201749312,0.7708948243479914
5131,ros_tale:1_2_250pq,ros_tale:3_0_250pq,16,356,0.3269486557567749,0.8615285896253307
5132,minicoli:aldA_minE,minicoli:W3110_glyc,80,1935,0.76162116949716,0.8808954458650758
5133,cck_pts:gmos_delptsHIcrr,cck_pts:pts_ale2,38,667,0.46024815125957486,0.8327173719897414
5134,ros_tale:1_3_750pq,ros_tale:1_4_250pq,10,168,0.0396960654541022,0.8227729750834563
5135,ros_tale:1_1_250pq,ros_tale:1_4_250pq,24,439,0.3045477836378472,0.8247647645960787
5136,ros_tale:1_4_250pq,ros_tale:2_2_750pq,33,658,0.3767699115074382,0.8121621384546462
5137,acid_tale:acid_ale2_pH7,acid_tale:gmos_pH7,3,77,0.08948538744048662,0.8112873532519849
5138,eep:BOP27_ndh-cydB-appC_A11_F46_I1_R1,eep:BOP27_ndh-cyoB_A6_F58_I1_R1,58,1144,0.5693598142964167,0.7486073394194848
5139,eep:BOP27,eep:BOP27_nuoB-cyoB_A9_F63_I1_R1,30,693,0.6487939482610783,0.8628808806955343
5140,abx_media:m9_mero,abx_media:m9_cef,12,220,0.32876160659995834,0.7566391264359911
5141,ros_tale:1_0_750pq,ros_tale:3_0_250pq,37,591,0.3603527232625139,0.8485254060397459
5142,ros_tale:1_0_750pq,ros_tale:2_mid_250pq,30,591,0.4315382481567501,0.8014748611853184
5143,tcs:wt_01-kcl,tcs:wt_LiAcet,48,726,0.6223129412433941,0.8741471395490246
5144,ros_tale:9_77_0pq,ros_tale:29_119_0pq,0,811,0.0,
5145,minicoli:minE_N_starve,minicoli:minE-pyr,27,650,0.5026416766889568,0.9125873078029907
5146,abx_media:camhb_mero,abx_media:m9_cef,50,1098,0.4810920550173594,0.8029656675219657
5147,pal:arab_ale14_f9,pal:wt_glc,0,168,0.0,0.7950094794379385
5148,pcoli:btASMT,pcoli:TP53B,1,60,0.1176078239328121,0.7708232198963698
5149,ros_tale:2_0_0pq,ros_tale:2_1_750pq,5,245,0.04168255313209113,0.7953581366409684
5150,ros_tale:19_91_0pq,ros_tale:21_97_0pq,0,977,0.0,
5151,pcoli:hsAANAT,pcoli:RFCnopause,0,1,0.0,0.7818304341172356
5152,ros_tale:19_91_750pq,ros_tale:21_97_250pq,0,605,0.0,
5153,tcs:wt_115-kcl,tcs:wt_LiCl,45,655,0.5583972950545715,0.8546462319236554
5154,pcoli:ggTPH,pcoli:sfCOMT,0,32,0.0,0.7640356742931291
5155,eep:BOP27_nuoB_cydB-appC_A14_F58_I1_R1,eep:BOP27_nuoB-cyoB_A12_F63_I1_R1,24,493,0.36163041857061884,0.8529381380866713
5156,pcoli:hsPNMT_mb,pcoli:osTDC_K374Q,1,57,0.13614714822348783,0.7638935989153832
5157,ros_tale:1_3_0pq,ros_tale:3_2_0pq,66,1344,0.5998268198883205,0.8096322921002671
5158,pcoli:CC1,pcoli:RFC,15,239,0.22188558028903949,0.7614734368081791
5159,pcoli:BRCActrl,pcoli:CC1,14,374,0.28637358644828104,0.7935612369797579
5160,ica:cytd_rib,ica:ura_pyr,51,1066,0.6243070822106429,0.8550531400220033
5161,ros_tale:1_3_250pq,ros_tale:3_1_0pq,46,807,0.4707924430238939,0.822057214955026
5162,pcoli:CNTF_belt,pcoli:MBP,7,137,0.12206738916334958,0.78532685356072
5163,ros_tale:1_4_0pq,ros_tale:2_1_250pq,46,653,0.4628772655992076,0.807488182587388
5164,minicoli:W3110_sorb,minicoli:W3110_WT_glc,26,505,0.2409260568167979,0.8289987916929433
5165,minicoli:minE_glyc,minicoli:W3110_ph5,84,2261,0.8018023281259073,0.8995059752121736
5166,pcoli:cvPhhB,pcoli:RFCctrl,26,432,0.40991195127527813,0.7678386984583235
5167,minicoli:minE_osm,minicoli:W3110_osm,81,1684,0.8151020826212589,0.8904551189050315
5168,pcoli:btAANAT,pcoli:osTDC_L360V,6,79,0.09383400948983966,0.776434321118677
5169,pcoli:hsTPH1,pcoli:msCOMT,11,178,0.1856609585749207,0.7580089635470016
5170,minicoli:minE_Fe_starve,minicoli:W3110_LB,92,2039,0.7897074812346778,0.9018009332919708
5171,ros_tale:1_3_750pq,ros_tale:wt_glc,0,1113,0.0,0.8255544225304722
5172,ros_tale:3_76_0pq,ros_tale:16_32_250pq,0,566,0.0,
5173,minicoli:minE_urid,minicoli:W3110_WT_osm,76,1675,0.7806368674399129,0.8888965630268616
5174,minicoli:minE-pyr,minicoli:W3110_sorb,96,2213,0.799790855158963,0.888603399863531
5175,rpoB:rpoBE546V_044,rpoB:wt_glc,0,230,0.0,0.8246792006740244
5176,ytf2:wt_glc,ytf2:ydiZ_glc,0,11,0.0,0.7213532807473961
5177,ytf2:yfeC_glc,ytf2:yciT_glc,0,32,0.0,0.6906543423318534
5178,DDB2:PD-005_BW25113_Fed-batch_6h,DDB2:PD-005_del-qseF_Batch_6h,35,473,0.39785798963673025,0.739129265570795
5179,DDB2:PD-005_del-phoB_Fed-batch_15h,DDB2:PD-004_del-qseC_Fed-batch_15h,1,14,0.00421172803310399,0.7515641745047441
5180,hot_tale:hot_ale3_mid_37c,hot_tale:hot_ale9_mid_37c,0,37,0.0,0.8547119717212641
5181,ros_tale:9_77_250pq,ros_tale:wt_glc,0,1308,0.0,
5182,ros_tale:3_76_250pq,ros_tale:9_77_250pq,0,228,0.0,
5183,ros_tale:9_77_0pq,ros_tale:25_111_0pq,0,908,0.0,
5184,DDB3:PD-009_del-lsrK_Fed-batch_15h,DDB3:PD-006_del-rpoS_Fed-batch_6h,21,418,0.26893891221241106,0.7683150893294258
5185,ros_tale:1_2_750pq,ros_tale:2_2_0pq,38,521,0.3335768893112565,0.81292597695978
5186,DDB3:PD-009_del-arcA_Fed-batch_15h,DDB3:PD-006_del-lsrB_Fed-batch_6h,8,85,0.11857939781730387,0.7720566284363193
5187,pcoli:CNTF_belt,pcoli:rnPNMT,13,227,0.23367293107342302,0.7938008450165197
5188,ros_tale:1_112_250pq,ros_tale:21_97_250pq,0,463,0.0,
5189,ros_tale:9_77_0pq,ros_tale:13_87_250pq,0,822,0.0,
5190,ytf:delybaQ,ytf:delyheO,32,562,0.5890654560769211,0.7587403326919919
5191,pdhr_ale:pdhR-13_51,pdhr_ale:pdhR-14_46,8,168,0.17858447278615608,0.8312925836503086
5192,ros_tale:1_0_250pq,ros_tale:1_2_0pq,47,905,0.5729524469980527,0.8458590734133098
5193,ros_tale:1_mid_250pq,ros_tale:3_3_0pq,43,1016,0.6465627956176552,0.841876295639122
5194,DDB3:PD-006_del-rpoS_Batch_9h,DDB3:PD-006_del-rpoS_Fed-batch_6h,17,227,0.29368911454926316,0.7709503972871039
5195,DDB2:PD-003_del-phoB_Fed-batch_21h,DDB2:PD-004_del-qseC_Fed-batch_6h,18,210,0.20318591978302125,0.7877229046049896
5196,acid_tale:low_Mg_ale_pH5,acid_tale:MES_ale_pH7,11,202,0.3072224043664217,0.7792748592434625
5197,minicoli:minE_cyt,minicoli:W3110_Fe_starve,78,1844,0.7714855212911965,0.894563804201778
5198,DDB2:PD-005_del-phoB_Fed-batch_15h,DDB2:PD-005_del-qseF_Batch_6h,38,505,0.4133892855953266,0.7329251737124041
5199,eep:BOP27_ndh-cydB-appC_A10_F48_I1_R1,eep:BOP27_nuoB-cydB-appC,38,684,0.3617150752156003,0.7473293920769226
5200,minicoli:aldA_minE,minicoli:minE_glyc,32,780,0.2576732869749384,0.9068134383417342
5201,eep:BOP27,eep:BOP27_ndh-cyoB_A8_F59_I1_R1,39,1178,0.5953239523214267,0.7792790261079509
5202,eep:BOP27_nuoB-cydB-appC,eep:BOP27_ndh-cyoB_A5_F59_I1_R1,54,1158,0.5437219369009154,0.7040362770579442
5203,tcs:del_cusR_CuSO4,tcs:del_phoB_m9,63,927,0.6630750297370398,0.8888529465200019
5204,tcs:del_cusR_lb,tcs:wt_pyr,87,1621,0.5911123026758754,0.8942762264171167
5205,ytf:delyddM,ytf:delyheO,26,491,0.4925505803644469,0.779156543002441
5206,pcoli:CNTF_belt,pcoli:osTDC_K374H,0,67,0.0,0.770028429193736
5207,DDB3:PD-009_del-arcA_Batch_6h,DDB3:PD-009_del-lsrK_Fed-batch_6h,32,468,0.4172091694965194,0.7579315616113436
5208,acid_tale:low_Mg_ale_pH5,acid_tale:gmos_pH5,5,103,0.21231576815454,0.76964497170486
5209,ros_tale:9_77_250pq,ros_tale:21_97_250pq,0,820,0.0,
5210,ros_tale:7_103_250pq,ros_tale:21_97_750pq,0,272,0.0,
5211,cck_pts:pts_ale1,cck_pts:pts_ale2,20,315,0.3571347940502293,0.8218833381801288
5212,hot_tale:hot_ale3_37c,hot_tale:hot_ale9_mid_37c,2,46,0.004598178835046096,0.8562953535836951
5213,pcoli:rnTDC,pcoli:WT,21,404,0.3312290092807343,0.7619611389248577
5214,cck_pgi:gmos_delpgi,cck_pgi:pgi_ale2,16,155,0.32195972781564564,0.7990643958300345
5215,eep:BOP27_nuoB_cydB-appC_A16_F57_I1_R1,eep:BOP27_ndh-cyoB_A5_F59_I1_R1,36,662,0.2989852008991356,0.7316819421735787
5216,minicoli:mg1655_glc,minicoli:W3110_WT_osm,11,153,0.41304815906091963,0.8197720694889166
5217,DDB2:PD-003_del-qseF_Fed-batch_6h,DDB2:PD-005_MG1655-del-fhuA_Batch_6h,36,481,0.39066455272398337,0.7256223911235189
5218,ros_tale:13_87_250pq,ros_tale:13_87_750pq,0,2,0.0,
5219,minicoli:W3110_glyc,minicoli:W3110_WT_glc,9,187,0.09927341630587228,0.8501086882471438
5220,DDB2:PD-005_del-phoB_Batch_6h,DDB2:PD-005_del-qseF_Batch_6h,2,10,0.01948330734341963,0.6607706772212298
5221,DDB2:PD-003_del-phoB_Fed-batch_21h,DDB2:PD-004_del-qseB_Fed-batch_15h,5,47,0.09939290592510708,0.7719043717529046
5222,ros_tale:16_32_250pq,ros_tale:17_104_250pq,0,945,0.0,
5223,pcoli:btAANAT,pcoli:pmTPH,11,207,0.2309871578255217,0.8053400146178443
5224,ros_tale:1_3_0pq,ros_tale:3_1_750pq,53,1181,0.5389308848267089,0.8169160481414978
5225,hot_tale:hot_ale3_mid_44c,hot_tale:hot_ale10_37c,24,394,0.38265070202027984,0.8127715930746446
5226,ros_tale:3_76_0pq,ros_tale:3_76_250pq,0,966,0.0,
5227,pcoli:hsTPH_N158trunc,pcoli:MBP,9,177,0.17010422317123886,0.7805146107660474
5228,oxyR:wt_glc,oxyR:oxyR_ale20_h2o2,22,329,0.6070494413541635,0.866800130884042
5229,eep:BOP27_ndh-cyoB_A7_F56_I1_R1,eep:BOP27_nuoB-cydB,52,1279,0.578003325514286,0.7429156527654588
5230,pcoli:hsTPH,pcoli:rnTDC_trunc,0,55,0.0,0.7770034188502387
5231,ros_tale:3_76_750pq,ros_tale:19_91_750pq,0,579,0.0,
5232,tcs:del_btsR_pyruvate,tcs:del_phoB_m9p,76,1575,0.606198896643919,0.7843506317820352
5233,DDB3:PD-006_del-lsrR_Fed-batch_15h,DDB3:PD-009_del-luxS_Batch_6h,41,535,0.4583327517535729,0.7386748062206636
5234,abx_media:m9_trisulf,abx_media:m9_cipro,1,101,0.023826475538989644,0.772895247909923
5235,tcs:del_zraR_zncl2,tcs:wt_LiAcet,55,713,0.6514946998329354,0.8880566698359894
5236,DDB3:PD-009_del-luxS_Batch_6h,DDB3:PD-006_del-rpoS_Fed-batch_6h,31,473,0.4459419799668838,0.721895890338983
5237,pal:5drib_ale10_f18,pal:tartr_ale28,24,347,0.43864330738897406,0.7713248176001096
5238,minicoli:minE_sorb,minicoli:W3110_N_starve,78,1773,0.7953319979237629,0.8954455869440738
5239,fps:fps_serB_ale4,fps:fps_ptsI_ale1,31,424,0.37877844273889094,0.7426703428083012
5240,tcs:del_cpxR_etoh,tcs:del_phoB_m9p,78,1821,0.6151319215951666,0.8305006739429789
5241,DDB2:PD-004_del-qseC_Fed-batch_6h,DDB2:PD-004_del-qseC_Fed-batch_15h,6,90,0.11364959546017683,0.7722640825985674
5242,DDB3:PD-006_del-baeR_Fed-batch_12h,DDB3:PD-006_del-rpoS_Fed-batch_15h,46,768,0.3999227754411053,0.7181403647020244
5243,efeU:menFentC_ale29,efeU:menFentC_ale30,27,569,0.4936983130317214,0.7711667944353244
5244,ros_tale:1_0_0pq,ros_tale:3_3_0pq,38,858,0.5287348385790975,0.8426683714964275
5245,eep:BOP27_nuoB_cydB-appC_A14_F58_I1_R1,eep:BOP27_nuoB_cydB-appC_A16_F57_I1_R1,14,530,0.15979958094777447,0.7757300444109645
5246,rpoB:wt_031,rpoB:wt_glc,0,317,0.0,0.8189536942609577
5247,minicoli:minE_glyc,minicoli:W3110_osm,86,2285,0.8284233978742209,0.8988326972667017
5248,DDB3:PD-006_del-lsrB_Fed-batch_15h,DDB3:PD-009_del-luxS_Fed-batch_15h,4,38,0.02166614649201004,0.7490920135232966
5249,eep:BOP27,eep:BOP27_ndh-cyoB_A7_F56_I1_R1,47,1307,0.5937837182636394,0.7811490734577684
5250,DDB2:PD-003_del-qseF_Fed-batch_6h,DDB2:PD-005_del-qseF_Fed-batch_6h,2,0,0.031861127279035006,0.7783875638041106
5251,pcoli:MBP,pcoli:saCOMT_T2A,8,148,0.12450642867888195,0.7783639673662145
5252,minicoli:minE_osm,minicoli:W3110_ph5,83,1694,0.7933492712252613,0.8911036796896322
5253,DDB2:PD-005_BW25113_Fed-batch_6h,DDB2:PD-004_del-qseC_Fed-batch_15h,5,86,0.050519291062274374,0.7519423068013109
5254,rpoB:wt_lb,rpoB:rpoBE546V_lb,7,118,0.10671852712503693,0.8689992296046674
5255,hot_tale:hot_ale3_30c,hot_tale:wt_glc,0,518,0.0,0.8545242355657025
5256,DDB3:PD-009_del-luxS_Fed-batch_6h,DDB3:PD-006_del-rpoS_Fed-batch_6h,21,416,0.22055692630182655,0.7816982182819404
5257,pcoli:RFCpluspause,pcoli:rnCOMT_sol,0,157,0.0,0.7887315832063939
5258,eep:BOP27_ndh-cydB-appC_A11_F46_I1_R1,eep:BOP27_ndh-cydB-appC_A12_F46_I1_R1,13,312,0.27704823310510085,0.7418754393701184
5259,nac_ntrc:wt_csn,nac_ntrc:bw_delnac_csn,4,134,0.05769535087440114,0.845416652797818
5260,ros_tale:14_27_750pq,ros_tale:25_111_750pq,0,1399,0.0,
5261,DDB2:PD-005_del-phoB_Fed-batch_6h,DDB2:PD-005_del-phoB_Fed-batch_15h,8,89,0.07695989800178371,0.7723616548811583
5262,DDB3:PD-009_del-lsrK_Fed-batch_15h,DDB3:PD-009_del-luxS_Fed-batch_15h,7,98,0.07127282480270936,0.7598395078748555
5263,DDB3:PD-006_del-baeR_Fed-batch_12h,DDB3:PD-006_del-lsrB_Batch_6h,40,592,0.4463985396361536,0.7295654689687504
5264,DDB3:PD-006_del-baeR_Fed-batch_12h,DDB3:PD-009_del-baeR_Fed-batch_12h,42,592,0.30718363486600775,0.7587783268260351
5265,tcs:del_cusR_CuSO4,tcs:wt_m9p,75,1416,0.5807478653424533,0.8320288731160268
5266,minicoli:minE_fruc,minicoli:W3110_Fe_starve,76,1882,0.7561852297562188,0.8867097220895135
5267,eep:BOP27_ndh-cydB-appC,eep:BOP27_nuoB_cydB-appC_A14_F58_I1_R1,41,555,0.4974146342903647,0.8011878001435174
5268,ros_tale:1_112_250pq,ros_tale:25_111_0pq,0,401,0.0,
5269,ros_tale:3_76_0pq,ros_tale:11_83_0pq,0,1010,0.0,
5270,pcoli:RFCctrl,pcoli:TP53B,23,397,0.43598368798811626,0.7717396559937437
5271,ros_tale:14_27_750pq,ros_tale:16_32_750pq,0,1161,0.0,
5272,tcs:del_cpxR_lb,tcs:wt_m9p,82,1589,0.6710763629644685,0.8436857786237729
5273,ros_tale:1_4_250pq,ros_tale:2_1_0pq,45,803,0.4186627835029092,0.8039040396364279
5274,ros_tale:1_1_750pq,ros_tale:1_2_750pq,16,312,0.2348244602705193,0.8204127310234705
5275,ros_tale:17_104_750pq,ros_tale:25_111_750pq,0,583,0.0,
5276,ros_tale:1_3_0pq,ros_tale:2_0_250pq,65,1451,0.5985977183306546,0.8090035593266917
5277,ros_tale:1_2_250pq,ros_tale:2_1_750pq,27,480,0.2666230941764338,0.8278587683385983
5278,eep:BOP27,eep:BOP27_nuoB_cydB-appC_A14_F58_I1_R1,35,704,0.6194998024427828,0.8433281658842822
5279,ica:tyr_glcn,ica:bw_delpurR_cytd,1,115,0.05168106828738028,0.8643946905842224
5280,ros_tale:1_0_750pq,ros_tale:2_1_750pq,22,336,0.1957225170553154,0.807467436113541
5281,ros_tale:1_4_250pq,ros_tale:3_3_250pq,47,730,0.5401271905645758,0.80531140703983
5282,DDB2:PD-003_del-phoB_Batch_9h,DDB2:PD-005_del-phoB_Fed-batch_6h,39,531,0.4474642210212334,0.7403274572887375
5283,efeU:delmenFentC,efeU:menFentC_ale30,37,591,0.501076373365185,0.7661582996357734
5284,ros_tale:17_104_0pq,ros_tale:21_97_750pq,0,1183,0.0,
5285,DDB2:PD-004_del-basS_Fed-batch_6h,DDB2:PD-004_del-qseC_Fed-batch_15h,4,91,0.0528790296689009,0.7453792389041877
5286,pcoli:bpTDC,pcoli:BRCActrl,0,78,0.0,0.7895795854155397
5287,pcoli:pmTPH,pcoli:sfCOMT,2,99,0.021073535727860082,0.7984209505385023
5288,pcoli:hsTPH_E2K,pcoli:sfCOMT,0,117,0.0,0.7556901786418033
5289,pcoli:BRCActrl,pcoli:osTDC_K374L,6,148,0.09728908870470199,0.8080475096000002
5290,DDB2:PD-005_BW25113_Fed-batch_15h,DDB2:PD-005_MG1655-del-fhuA_Batch_6h,33,492,0.34226632825617687,0.6886951141578403
5291,tcs:wt_01xlb,tcs:wt_lb,67,1174,0.4942017813048897,0.8856482524208329
5292,hot_tale:hot_ale10_44c,hot_tale:hot_ale16_37c,17,388,0.23927671035979126,0.7865872060323822
5293,ros_tale:1_0_0pq,ros_tale:1_4_250pq,52,954,0.45130481506685627,0.8205455504329289
5294,ros_tale:14_27_0pq,ros_tale:25_111_750pq,0,574,0.0,
5295,ros_tale:9_77_750pq,ros_tale:18_36_250pq,0,1320,0.0,
5296,eep:BOP27_ndh-cydB-appC_A12_F46_I1_R1,eep:BOP27_ndh-cyoB,21,308,0.4069393427494452,0.7258408759309118
5297,DDB2:PD-004_del-basS_Fed-batch_6h,DDB2:PD-004_del-kdpE_Batch_6h,39,606,0.46115846296282126,0.762044851991593
5298,ros_tale:7_103_750pq,ros_tale:18_36_750pq,0,751,0.0,
5299,eep:BOP27_nuoB_cydB-appC_A16_F57_I1_R1,eep:BOP27_ndh-cyoB,50,1163,0.5556628316751636,0.7443501671614358
5300,pcoli:hsASMT,pcoli:hsTPH_N158trunc,0,107,0.0,0.7690217794890835
5301,pcoli:ckDDC,pcoli:hsTPH_E2K_N91I_P99C,9,305,0.2369295499342039,0.7720593594822603
5302,tcs:del_atoC_LiAcet,tcs:del_rcsB_lb,64,934,0.5728161795629656,0.9039423915449282
5303,oxyR:oxyR_ale18_h2o2,oxyR:oxyR_ale20_h2o2,3,92,0.14040251241780455,0.8692482143425271
5304,pcoli:sgAANAT_D63G,pcoli:TP53B,0,10,0.0,0.7722001805299791
5305,tcs:del_btsR_pyruvate,tcs:del_cpxR_etoh,88,1794,0.6924133893615443,0.884237074100813
5306,ros_tale:1_4_0pq,ros_tale:3_0_750pq,59,1206,0.511769355477483,0.8125573905258052
5307,DDB2:PD-003_BW25113_Batch_9h,DDB2:PD-005_del-phoB_Fed-batch_6h,38,529,0.44360255192341225,0.7517570966482352
5308,pcoli:hsTPH_Ntermtrunc,pcoli:RFCpluspause,11,160,0.2113667757949339,0.7847387678726909
5309,ros_tale:1_112_250pq,ros_tale:21_97_0pq,0,571,0.0,
5310,abx_media:camhb_ctrl,abx_media:camhb_trisulf,12,277,0.058529051416430056,0.8408452524591012
5311,DDB3:PD-009_del-lsrK_Batch_6h,DDB3:PD-005_BW25113_Batch_6h,0,83,0.0,0.7928598977527574
5312,ros_tale:7_103_0pq,ros_tale:21_97_750pq,0,524,0.0,
5313,pcoli:hsTPH_Ntermtrunc,pcoli:sfCOMT,21,347,0.28785134666557255,0.7553315269082841
5314,DDB3:PD-009_del-lsrK_Fed-batch_6h,DDB3:PD-009_del-tnaA_Fed-batch_6h,1,1,0.006665669224692139,0.785307167001619
5315,tcs:wt_CuSO4,tcs:wt_LiAcet,64,918,0.6327212863720382,0.8855933074603438
5316,ros_tale:18_36_750pq,ros_tale:21_97_250pq,0,969,0.0,
5317,ros_tale:3_76_750pq,ros_tale:ALE4_250pq,0,1451,0.0,
5318,pcoli:hsPNMT_mb,pcoli:rnCOMT_sol,21,324,0.4080260384429947,0.7645680385974685
5319,ros_tale:16_32_750pq,ros_tale:29_119_250pq,0,587,0.0,
5320,ros_tale:1_2_0pq,ros_tale:1_3_750pq,26,359,0.37862319972389336,0.8376538601756682
5321,pcoli:btAANAT,pcoli:sgAANAT_D63G,1,42,0.13041126756322163,0.7738533668614412
5322,tcs:del_cpxR_lb,tcs:wt_115-kcl,74,1250,0.7441323237990037,0.8970934267854276
5323,DDB3:PD-009_del-baeR_Batch_12h,DDB3:PD-006_del-lsrR_Fed-batch_15h,42,634,0.4706332993060104,0.790014831016386
5324,ros_tale:1_112_750pq,ros_tale:18_36_250pq,0,685,0.0,
5325,ros_tale:1_112_250pq,ros_tale:29_119_0pq,0,401,0.0,
5326,pcoli:cvPhhB,pcoli:hsAANAT,19,418,0.3360840690624206,0.7719054140444892
5327,ros_tale:18_24_250pq,ros_tale:19_91_0pq,0,1015,0.0,
5328,DDB3:PD-009_del-lsrK_Batch_6h,DDB3:PD-009_del-lsrK_Fed-batch_15h,39,501,0.49391526429374477,0.7758104018374292
5329,DDB2:PD-004_del-basS_Fed-batch_15h,DDB2:PD-003_del-qseF_Batch_6h,42,555,0.4388032923896693,0.7169068537497575
5330,tcs:del_btsR_01xlb,tcs:wt_LiCl,73,1275,0.6898289934623183,0.861758675650298
5331,hot_tale:42c_ale3_37c,hot_tale:hot_ale9_44c,12,250,0.2213746474010696,0.7907572752067434
5332,pal:5drib_ale10,pal:arab_ale14,33,514,0.62342706513203,0.8362765072030391
5333,hot_tale:hot_ale3_30c,hot_tale:hot_ale4_30c,8,181,0.13676150683007127,0.8563023665427423
5334,hot_tale:hot_ale3_mid_30c,hot_tale:hot_ale9_44c,26,466,0.5541154289581218,0.8026012604363617
5335,pcoli:RFCpluspause,pcoli:rnPNMT,33,686,0.4880366471201981,0.803975179465194
5336,efeU:menFentC_ale29,efeU:menFentCubiC_ale38,33,645,0.4977342991155196,0.770873893473454
5337,ros_tale:1_2_0pq,ros_tale:3_3_250pq,33,599,0.3732535556547517,0.8227568791178245
5338,ros_tale:11_83_250pq,ros_tale:21_97_250pq,0,450,0.0,
5339,ros_tale:1_112_750pq,ros_tale:7_103_250pq,0,434,0.0,
5340,ros_tale:0_0_250pq,ros_tale:3_2_0pq,39,844,0.5937909763467825,0.811977722218944
5341,ros_tale:21_97_250pq,ros_tale:ALE4_250pq,0,1289,0.0,
5342,pcoli:btASMT,pcoli:ckDDC,12,230,0.29943085102580036,0.7802528875517621
5343,ytf:delyiaJ,ytf:wt_ph8,39,516,0.5904366784378359,0.7866819435184511
5344,quinone:menF_ale6,quinone:menFubiC_ale1,0,141,0.0,0.8312249527251889
5345,tcs:del_zraR_lb,tcs:wt_m9p,74,1475,0.5771504567378914,0.8180651471217851
