Sample	Total	Assigned	Unassigned_rRNA	Unassigned_Unmapped	Unassigned_Read_Type	Unassigned_Singleton	Unassigned_MappingQuality	Unassigned_Chimera	Unassigned_FragmentLength	Unassigned_Duplicate	Unassigned_MultiMapping	Unassigned_Secondary	Unassigned_NonSplit	Unassigned_NoFeatures	Unassigned_Overlapping_Length	Unassigned_Ambiguity	percent_assigned	reads_processed	reads_aligned	reads_aligned_percentage	not_aligned	not_aligned_percentage	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content	cutadapt_version	r_processed	r_with_adapters	r_written	bp_processed	quality_trimmed	bp_written	percent_trimmed	pe_sense	pe_antisense	failed	se_sense	se_antisense
p1k_00055	12087986	8870231	2178	681262	0	0	0	0	54557	0	0	0	0	1721965	474521	283272	73.38055322036277	12087986.0	11406724.0	94.36	681262.0	5.64	p1k_00055_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12087986.0	0.0	20-31	51.0	15.664472561045764	30.40400675513688	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	12238795	1813248	12238795	379402645	12089856	365063438	3.779416719669943	0.0467	0.4681	0.4851		
p1k_00056	5523804	3419649	113595	56429	0	0	0	0	133242	0	0	0	0	1520045	164850	115994	61.90750070060415	5523804.0	5467375.0	98.98	56429.0	1.02	p1k_00056_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5523804.0	0.0	20-30	52.0	20.9739468106101	29.452756288963187	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	5577929	1835340	5577929	172915799	7017215	163340703	5.537432701565923	0.0587	0.4948	0.4465		
p1k_00057	8483677	4966661	340165	78279	0	0	0	0	196110	0	0	0	0	2500446	238710	163306	58.54373050742032	8483677.0	8405398.0	99.08	78279.0	0.92	p1k_00057_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8483677.0	0.0	20-30	52.0	16.812515870348435	29.480578173827222	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8557209	2798308	8557209	265273479	10363751	251020825	5.3728152749110665	0.0849	0.474	0.4411		
p1k_00058	12027577	7231962	14205	121781	0	0	0	0	529568	0	0	0	0	3574417	339232	216412	60.12817045361671	12027577.0	11905796.0	98.99	121781.0	1.01	p1k_00058_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12027577.0	0.0	20-30	53.0	14.968503705760394	29.460511622582004	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	12127390	3987340	12127390	375949090	14844678	355564110	5.422271403822257	0.0362	0.498	0.4658		
p1k_00059	4717606	2827587	8421	43010	0	0	0	0	183010	0	0	0	0	1422912	137678	94988	59.93690443839523	4717606.0	4674596.0	99.09	43010.0	0.91	p1k_00059_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4717606.0	0.0	20-30	53.0	20.86739766451316	29.483038006989137	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	4745433	1565653	4745433	147108423	5496167	139435474	5.215846138191557	0.0378	0.4998	0.4624		
p1k_00060	8369959	4986399	17381	99047	0	0	0	0	261929	0	0	0	0	2586857	251325	167021	59.574951322939576	8369959.0	8270912.0	98.82	99047.0	1.18	p1k_00060_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8369959.0	0.0	20-30	53.0	18.95466922206972	29.585672641885104	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	8458095	2439076	8458095	262200945	8770154	248381665	5.27049206477879	0.0381	0.519	0.4429		
p1k_00061	9422427	5689345	19139	98475	0	0	0	0	296608	0	0	0	0	2838876	285018	194966	60.38088700501474	9422427.0	9323952.0	98.95	98475.0	1.05	p1k_00061_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9422427.0	0.0	20-30	53.0	18.089921668762383	29.59084957622914	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	9489355	2706577	9489355	294170005	9818262	279562183	4.9657754875450335	0.0383	0.5158	0.4458		
p1k_00062	7947666	4653686	15640	89569	0	0	0	0	207970	0	0	0	0	2575089	236723	168989	58.5541214238243	7947666.0	7858097.0	98.87	89569.0	1.13	p1k_00062_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7947666.0	0.0	20-30	53.0	18.62437969080368	29.42037838530205	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	8054151	2397245	8054151	249678681	8395215	235702763	5.597561611597908	0.0373	0.5322	0.4304		
p1k_00063	9289899	5335765	99444	91623	0	0	0	0	221749	0	0	0	0	3023918	287242	230158	57.436200328980966	9289899.0	9198276.0	99.01	91623.0	0.99	p1k_00063_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9289899.0	0.0	20-30	52.0	16.519028996058527	29.44878431939895	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	9407856	2779246	9407856	291643536	9788833	275465537	5.547182434381128	0.0439	0.5203	0.4358		
p1k_00064	6997964	5692951	869	102522	0	0	0	0	48325	0	0	0	0	786512	221837	144948	81.35153310305682	6997964.0	6895442.0	98.53	102522.0	1.47	p1k_00064_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6997964.0	0.0	20-76	52.0	21.57149018013626	75.0498333515291	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	7045353	569476	7045353	530640961	498165	527034292	0.6796816049034706	0.0168	0.4847	0.4985		
p1k_00065	7542100	6028344	947	77536	0	0	0	0	10287	0	0	0	0	1098107	224822	102057	79.92925047400591	7542100.0	7464564.0	98.97	77536.0	1.03	p1k_00065_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7542100.0	0.0	20-76	52.0	18.40303826215803	75.26975882048767	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	7552478	561230	7552478	570753701	188597	569526666	0.2149850273156616	0.0169	0.4931	0.49		
p1k_00066	6342359	5156304	466	81916	0	0	0	0	17417	0	0	0	0	768901	211713	105642	81.29946601887404	6342359.0	6260443.0	98.71	81916.0	1.29	p1k_00066_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6342359.0	0.0	20-76	52.0	24.01789781001597	75.14517264002242	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	6349861	471008	6349861	479858188	167131	478901185	0.1994345462747423	0.0165	0.4952	0.4883		
p1k_00067	6755051	5531553	502	85178	0	0	0	0	16816	0	0	0	0	772327	226784	121891	81.88765710281092	6755051.0	6669873.0	98.74	85178.0	1.26	p1k_00067_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6755051.0	0.0	20-76	52.0	22.69483509604621	75.16986237409607	pass	pass	pass	pass	fail	warn	pass	warn	fail	warn	pass	2.6	6762786	499753	6762786	511139731	156023	510136877	0.1961995789366645	0.017	0.4901	0.4929		
p1k_00068	3277403	1801438	1364	144945	0	0	0	0	691057	0	0	0	0	488969	131201	18429	54.96541011282409	3277403.0	3132458.0	95.58	144945.0	4.42	p1k_00068_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3277403.0	0.0	20-36	50.0	28.43458982360555	35.28773391615251	pass	pass	fail	pass	fail	pass	pass	warn	fail	fail	pass	2.6	3949972	1617148	3949972	142198992	1223051	118055951	16.97834890418914	0.0606	0.4699	0.4695		
p1k_00069	2457212	1866866	1940	51280	0	0	0	0	104461	0	0	0	0	288746	95141	48778	75.97496675093561	2457212.0	2405932.0	97.91	51280.0	2.09	p1k_00069_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2457212.0	0.0	20-36	51.0	40.008001675091336	35.36295850744665	pass	fail	fail	pass	fail	pass	fail	warn	fail	warn	pass	2.6	2607846	808025	2607846	93882456	246073	90402917	3.7062718086540047	0.037	0.4418	0.5211		
p1k_00070	11306358	8268891	6165	216230	0	0	0	0	773038	0	0	0	0	1429636	426416	185982	73.13487685424431	11306358.0	11090128.0	98.09	216230.0	1.91	p1k_00070_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11306358.0	0.0	20-36	51.0	21.79446488829764	35.50139196016967	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	11994493	3766726	11994493	431801748	1177766	415574797	3.7579632493752655	0.0374	0.4494	0.5132		
p1k_00071	5960139	4356371	4279	115781	0	0	0	0	292036	0	0	0	0	857904	247808	85960	73.09176849734544	5960139.0	5844358.0	98.06	115781.0	1.94	p1k_00071_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5960139.0	0.0	20-36	51.0	26.545552341758714	35.50555146448766	pass	pass	fail	pass	fail	pass	pass	warn	fail	warn	pass	2.6	6352305	2056055	6352305	228682980	868176	216491332	5.331244152931713	0.0437	0.4593	0.497		
p1k_00072	2691304	2008316	1906	50267	0	0	0	0	111428	0	0	0	0	356940	134299	28148	74.6224135214751	2691304.0	2641037.0	98.13	50267.0	1.87	p1k_00072_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2691304.0	0.0	20-31	51.0	31.634820628703547	29.92774469179253	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	2798274	1338029	2798274	86746494	1388742	83701154	3.5106202678346863	0.0446	0.4496	0.5058		
p1k_00073	13924328	8512963	11393	628954	0	0	0	0	840733	0	0	0	0	3396233	461980	72072	61.13733459884024	13924328.0	13295374.0	95.48	628954.0	4.52	p1k_00073_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13924328.0	0.0	20-50	52.0	20.06281120160573	48.51155617707368	pass	pass	fail	pass	fail	pass	pass	warn	fail	warn	pass	2.6	15256362	5940768	15256362	762818100	7566997	687784113	9.836419324607007	0.0304	0.4935	0.476		
p1k_00074	12116508	7433454	22308	838740	0	0	0	0	654618	0	0	0	0	2760892	321984	84512	61.349804745723766	12116508.0	11277768.0	93.08	838740.0	6.92	p1k_00074_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12116508.0	0.0	20-50	52.0	9.580814939293605	48.5715859717998	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	14950361	6925475	14950361	747518050	7873891	598385332	19.9503835392336	0.0274	0.5115	0.4611		
p1k_00075	8053153	5123498	16235	232507	0	0	0	0	1179334	0	0	0	0	1121749	314174	65656	63.62101899715552	8053153.0	7820646.0	97.11	232507.0	2.89	p1k_00075_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8053153.0	0.0	20-36	50.0	23.412233688612247	35.44959731921149	pass	pass	fail	pass	fail	pass	pass	warn	fail	fail	pass	2.6	9820521	4171902	9820521	353538756	1050625	288272088	18.460965563843303	0.0445	0.4872	0.4683		
p1k_00076	11559326	6775753	4051	357773	0	0	0	0	2236641	0	0	0	0	1697472	411145	76491	58.61719792313151	11559326.0	11201553.0	96.9	357773.0	3.1	p1k_00076_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	11559326.0	0.0	20-36	52.0	38.2453083684108	35.32357820862566	pass	fail	fail	pass	fail	pass	fail	warn	fail	warn	pass	2.6	13194718	4924387	13194718	475009848	1826297	420107397	11.558171105538849	0.0438	0.442	0.5142		
p1k_00077	5313173	3298540	2054	151043	0	0	0	0	882742	0	0	0	0	732374	218498	27922	62.08229997404564	5313173.0	5162130.0	97.16	151043.0	2.84	p1k_00077_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5313173.0	0.0	20-31	51.0	25.12848075749016	29.93483442003488	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	5816102	2933454	5816102	180299162	2775645	173965035	3.513120598974276	0.0468	0.4375	0.5158		
p1k_00078	6819970	4165059	7188	301064	0	0	0	0	871805	0	0	0	0	1145646	276545	52663	61.071514977338616	6819970.0	6518906.0	95.59	301064.0	4.41	p1k_00078_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6819970.0	0.0	20-36	51.0	20.73772198354722	35.36043413680705	pass	pass	fail	pass	fail	pass	pass	warn	fail	fail	pass	2.6	8464655	3796563	8464655	304727580	951816	244046046	19.913371149404988	0.0496	0.4537	0.4967		
p1k_00079	12216329	7815499	179166	183239	0	0	0	0	1916385	0	0	0	0	1705818	338975	77247	63.97583922305956	12216329.0	12033090.0	98.5	183239.0	1.5	p1k_00079_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	12216329.0	0.0	20-36	52.0	17.013306828199287	35.44618878551814	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	12857641	4167418	12857641	462875076	2609814	435539639	5.905575481882287	0.0371	0.4495	0.5134		
p1k_00080	3050369	1801862	1901	83267	0	0	0	0	391716	0	0	0	0	638960	107692	24971	59.07029608548998	3050369.0	2967102.0	97.27	83267.0	2.73	p1k_00080_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3050369.0	0.0	20-36	51.0	28.168873179159178	35.39929497054291	pass	pass	fail	pass	fail	pass	pass	warn	fail	warn	pass	2.6	3606287	1419531	3606287	129826332	1211388	109891625	15.35490273267522	0.0457	0.508	0.4464		
p1k_00081	9965502	6697708	9190	161501	0	0	0	0	1026108	0	0	0	0	1530949	429479	110567	67.20893739221566	9965502.0	9804001.0	98.38	161501.0	1.62	p1k_00081_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9965502.0	0.0	20-36	50.0	18.139369727081466	35.4329322296057	pass	pass	warn	pass	fail	pass	pass	warn	fail	warn	pass	2.6	10797115	3757601	10797115	388696140	2092930	355777823	8.468907615084627	0.0477	0.4488	0.5035		
p1k_00082	10060229	7340367	992	258795	0	0	0	0	28642	0	0	0	0	1735942	427098	268393	72.96421383648423	10060229.0	9801434.0	97.43	258795.0	2.57	p1k_00082_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10060229.0	0.0	20-31	51.0	14.52819839368304	30.44996421055624	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	10136072	795090	10136072	314218232	4627869	307850154	2.026641789519075	0.0394	0.4724	0.4882		
p1k_00083	10435939	7885237	700	293254	0	0	0	0	22023	0	0	0	0	1561707	416293	256725	75.55848112948917	10435939.0	10142685.0	97.19	293254.0	2.81	p1k_00083_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10435939.0	0.0	20-31	51.0	13.707651916187205	30.453908172518062	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	10525313	837328	10525313	326284703	4754124	319557438	2.0617776249228577	0.0371	0.4673	0.4956		
p1k_00084	9370024	7589438	780	134857	0	0	0	0	25730	0	0	0	0	953822	362819	302578	80.99699637909146	9370024.0	9235167.0	98.56	134857.0	1.44	p1k_00084_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9370024.0	0.0	20-31	52.0	22.85450897321353	30.3094767953636	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	9429892	754953	9429892	292326652	4296158	286207150	2.093378061197102	0.0372	0.4342	0.5286		
p1k_00085	10027064	7784662	772	152256	0	0	0	0	25494	0	0	0	0	1378759	400623	284498	77.63650456404785	10027064.0	9874808.0	98.48	152256.0	1.52	p1k_00085_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	10027064.0	0.0	20-31	52.0	22.2707558829339	30.2924379459431	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	10086646	794640	10086646	312686026	4633723	306265483	2.0533514343874133	0.0395	0.4489	0.5116		
p1k_00086	8503321	5908276	1498	78440	0	0	0	0	15626	0	0	0	0	1991889	265646	241946	69.4819823925264	8503321.0	8424881.0	99.08	78440.0	0.92	p1k_00086_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8503321.0	0.0	20-31	51.0	16.130593001514974	30.484657465006908	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass	2.6	8520029	562336	8520029	264120899	3695060	259708171	1.6707227700296448	0.0306	0.4767	0.4926		
p1k_00087	7891140	5481626	1766	82858	0	0	0	0	11037	0	0	0	0	1852909	324332	136612	69.46557785060207	7891140.0	7808282.0	98.95	82858.0	1.05	p1k_00087_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7891140.0	0.0	20-31	50.0	16.784966702148363	29.948771026746453	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	7908593	3961227	7908593	245166383	3424979	236833283	3.3989570258496657	0.0296	0.4753	0.4951		
p1k_00088	7425536	5895597	921	74569	0	0	0	0	14974	0	0	0	0	904347	253513	281615	79.39624829776598	7425536.0	7350967.0	99.0	74569.0	1.0	p1k_00088_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7425536.0	0.0	20-31	51.0	18.92625881764225	30.472592012212992	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	7438538	528216	7438538	230594678	3283282	226633684	1.7177300163015905	0.0318	0.4528	0.5154		
p1k_00089	8173341	6492428	615	75282	0	0	0	0	9303	0	0	0	0	1063868	257901	273944	79.43419955193353	8173341.0	8098059.0	99.08	75282.0	0.92	p1k_00089_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8173341.0	0.0	20-31	51.0	18.2967031701368	30.47681394915494	pass	pass	pass	pass	fail	pass	pass	warn	fail	fail	pass	2.6	8185939	577668	8185939	253764109	3567480	249458391	1.696740337696849	0.0309	0.457	0.5121		
p1k_00090	8853677	7113690	56866	75442	0	0	0	0	9674	0	0	0	0	990250	287791	319964	80.3472952537121	8853677.0	8778235.0	99.15	75442.0	0.85	p1k_00090_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8853677.0	0.0	20-31	53.0	18.54288803482437	30.3842227359322	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	8869693	628066	8869693	274960483	3924537	270227373	1.7213782680182446	0.0304	0.4454	0.5242		
p1k_00091	9652904	7811033	986	99585	0	0	0	0	14159	0	0	0	0	1044736	319243	363162	80.91899598297051	9652904.0	9553319.0	98.97	99585.0	1.03	p1k_00091_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9652904.0	0.0	20-31	53.0	19.151063237573663	30.373624558992816	pass	pass	pass	pass	fail	pass	pass	warn	fail	warn	pass	2.6	9672696	695227	9672696	299853576	4254776	294706137	1.7166508629531902	0.0302	0.4461	0.5237		
p1k_00092	6704719	5004616	41546	79133	0	0	0	0	8830	0	0	0	0	1142299	229351	198944	74.6431878800588	6704719.0	6625586.0	98.82	79133.0	1.18	p1k_00092_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	6704719.0	0.0	20-31	52.0	22.46689540254485	30.48006008902088	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	6729653	526358	6729653	208619243	2851610	204816711	1.822713928647512	0.0321	0.4886	0.4793		
p1k_00093	7730570	5931445	98079	97494	0	0	0	0	7442	0	0	0	0	1153975	237367	204768	76.72713655008621	7730570.0	7633076.0	98.74	97494.0	1.26	p1k_00093_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7730570.0	0.0	20-31	52.0	21.30815486668811	30.489046473934003	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	7811736	632339	7811736	242163816	3252317	236441166	2.363131740540461	0.0316	0.4665	0.502		
p1k_00094	2495515	2145965	1544	37435	0	0	0	0	3276	0	0	0	0	165302	75912	66081	85.99287121095244	2495515.0	2458080.0	98.5	37435.0	1.5	p1k_00094_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2495515.0	0.0	20-76	52.0	30.837358815766684	75.19912643282048	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	2499411	189095	2499411	188954818	64227	188604299	0.1855041346445053	0.0147	0.4193	0.5659		
p1k_00095	3914893	3376473	2719	57034	0	0	0	0	4686	0	0	0	0	260068	147724	66189	86.24687826717104	3914893.0	3857859.0	98.54	57034.0	1.46	p1k_00095_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3914893.0	0.0	20-76	52.0	26.6530510912078	74.48580535917584	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	3917636	1878727	3917636	296182403	45621	293771454	0.8140081840040984	0.0153	0.4224	0.5623		
p1k_00096	8143610	6278147	53158	100111	0	0	0	0	3970	0	0	0	0	1237077	265971	205176	77.09292316306896	8143610.0	8043499.0	98.77	100111.0	1.23	p1k_00096_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8143610.0	0.0	20-31	52.0	23.28210724301272	30.464329455855573	pass	pass		pass	fail	pass	pass	warn	fail	fail	pass	2.6	8172533	652898	8172533	253348523	3567349	248932360	1.7431177208797068	0.0339	0.4753	0.4908		
p1k_00097	9648351	7535259	83716	138806	0	0	0	0	8193	0	0	0	0	1339190	290312	252875	78.09893110231997	9648351.0	9509545.0	98.56	138806.0	1.44	p1k_00097_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9648351.0	0.0	20-31	52.0	16.426068764642093	30.45978260948425	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	9727223	826031	9727223	301543913	4268473	295018208	2.164097737897299	0.0307	0.4659	0.5033		
p1k_00098	1966836	1693376	1142	25546	0	0	0	0	689	0	0	0	0	142915	55935	47233	86.0964513563917	1966836.0	1941290.0	98.7	25546.0	1.3	p1k_00098_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1966836.0	0.0	21-76	52.0	37.61216835166624	75.31271849813609	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	1969209	146126	1969209	148871616	10991	148643031	0.1535450518653602	0.0146	0.4249	0.5604		
p1k_00099	4001291	3443822	2536	52330	0	0	0	0	1397	0	0	0	0	291515	114423	95268	86.06777162670748	4001291.0	3948961.0	98.69	52330.0	1.31	p1k_00099_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4001291.0	0.0	20-76	52.0	30.022483450395963	75.30754498985452	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	4004221	297470	4004221	302721346	44325	302242270	0.1582564316425839	0.0152	0.4264	0.5585		
p1k_00100	4748303	3537372	53810	364037	0	0	0	0	8543	0	0	0	0	538663	165634	80244	74.49760472320321	4748303.0	4384266.0	92.33	364037.0	7.67	p1k_00100_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4748303.0	0.0	20-31	52.0	27.67306593720272	30.23356091639476	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	4990075	500267	4990075	154692325	2257948	149252032	3.516847393689377	0.0375	0.4392	0.5233		
p1k_00101	2097995	1789771	1744	45080	0	0	0	0	4163	0	0	0	0	130810	64871	61556	85.30863991572907	2097995.0	2052915.0	97.85	45080.0	2.15	p1k_00101_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2097995.0	0.0	20-76	52.0	30.498981497842475	75.18488461602625	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	2112504	168166	2112504	159679820	21416	158712641	0.6056989543199635	0.0159	0.4121	0.572		
p1k_00102	3816983	3253535	3318	82560	0	0	0	0	7061	0	0	0	0	238334	119287	112888	85.23839377854185	3816983.0	3734423.0	97.84	82560.0	2.16	p1k_00102_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3816983.0	0.0	20-76	52.0	27.668246195328912	75.29788945876888	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	3837526	303149	3837526	290081494	57432	288469433	0.5557269365139162	0.0161	0.4096	0.5743		
p1k_00103	2643200	2279264	1012	35221	0	0	0	0	6334	0	0	0	0	150049	111743	59577	86.23123486682809	2643200.0	2607979.0	98.67	35221.0	1.33	p1k_00103_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2643200.0	0.0	20-76	51.0	31.329333852431517	74.52703314164648	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	2646035	1270739	2646035	200016243	14542	198408346	0.8038832126248866	0.0148	0.3806	0.6046		
p1k_00104	4055713	3479579	1594	54286	0	0	0	0	8982	0	0	0	0	230408	137139	143725	85.79450764884004	4055713.0	4001427.0	98.66	54286.0	1.34	p1k_00104_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4055713.0	0.0	20-76	52.0	23.25490885106964	75.23382744291817	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	4059239	296880	4059239	306846353	39867	306362489	0.1576893436305563	0.0152	0.3774	0.6075		
p1k_00105	8226115	6260093	39098	84699	0	0	0	0	42060	0	0	0	0	1282813	293343	224009	76.10023686758574	8226115.0	8141416.0	98.97	84699.0	1.03	p1k_00105_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8226115.0	0.0	20-31	52.0	20.529322377832603	30.338849748635894	pass	pass		pass	fail	pass	pass	warn	fail	warn	pass	2.6	8293358	774214	8293358	257094098	3959416	250682062	2.49404247311815	0.0365	0.4503	0.5132		
